Date,Close_AAPL,Close_MSFT,Price_Diff,Price_Ratio,Z_Score
2015-05-04,28.70463181,41.55836105,-12.853729240000003,0.6907065409885792,-1.6752690237735124
2015-05-05,28.057827,41.00701904,-12.949192040000003,0.6842201080900612,-1.5789102085020243
2015-05-06,27.88163185,39.86983871,-11.988206860000002,0.6993163943501691,-1.1041022965968899
2015-05-07,28.05408669,40.23167038,-12.177583689999999,0.6973134951897565,-1.1067419520052542
2015-05-08,28.58264923,41.13623047,-12.55358124,0.6948290814065929,-1.1742889248041994
2015-05-11,28.29149437,40.80886078,-12.517366410000005,0.6932684184084199,-1.0840751545468708
2015-05-12,28.19070435,40.79164124,-12.600936889999996,0.6910902207670034,-1.0448440030305068
2015-05-13,28.22206688,41.03286362,-12.81079674,0.6877917939474291,-1.0545117148466088
2015-05-14,28.88052368,41.9718895,-13.091365820000004,0.6880920545642816,-1.0895059456665328
2015-05-15,28.84021378,41.61005402,-12.76984024,0.6931068574469493,-0.9036206439231377
2015-05-18,29.15823936,41.36022949,-12.201990130000002,0.7049825332098272,-0.6250154090774276
2015-05-19,29.13136673,41.25617599,-12.124809260000003,0.7061092316714251,-0.5446524399774376
2015-05-20,29.12911797,41.25617599,-12.127058020000003,0.7060547244383616,-0.4969350409528991
2015-05-21,29.42700768,41.11743164,-11.69042396,0.7156820478877557,-0.25878814635028385
2015-05-22,29.68456841,40.66654587,-10.98197746,0.7299505717769484,0.11516580607806746
2015-05-26,29.03058243,40.39775467,-11.367172239999999,0.7186187120334825,-0.008673888287277436
2015-05-27,29.57257462,41.2821846,-11.70960998,0.7163519786208213,-0.11940205503481864
2015-05-28,29.51434898,41.14345551,-11.629106530000001,0.7173522159028786,-0.01651197798535835
2015-05-29,29.17840004,40.63186264,-11.453462600000002,0.7181162305681589,0.1528226756184364
2015-06-01,29.23663139,40.95269775,-11.71606636,0.713912220593575,0.07598810320913202
2015-06-02,29.10673141,40.68388367,-11.577152260000002,0.7154364034194477,0.25758297090215027
2015-06-03,29.14255333,40.62319946,-11.480646130000004,0.7173869541884674,0.4546075819057668
2015-06-04,28.97234726,40.1983223,-11.225975040000002,0.7207352347637652,0.8903574324240301
2015-06-05,28.81332397,40.00755692,-11.19423295,0.720197037465091,1.3526202411219075
2015-06-08,28.62296104,39.65206146,-11.029100419999999,0.7218530383060695,1.460181417013591
2015-06-09,28.53785324,39.58268738,-11.044834140000003,0.720968057727666,1.3671414282996839
2015-06-10,28.86484718,40.41510773,-11.55026055,0.7142093341142753,0.6950390543360692
2015-06-11,28.79990005,40.26768875,-11.467788699999996,0.7152111517699163,0.7500987794728131
2015-06-12,28.48186111,39.8601532,-11.378292089999999,0.7145446974850062,0.8523092114888565
2015-06-15,28.4258709,39.43528366,-11.009412760000004,0.7208232897493503,1.3364206253565933
2015-06-16,28.57816124,39.73876572,-11.160604480000003,0.7191507013922424,1.039441518029346
2015-06-17,28.51098061,39.8601532,-11.349172589999998,0.7152752390826236,0.6925087245536533
2015-06-18,28.6408844,40.51047134,-11.869586940000001,0.7069995349997327,-0.17908192565913347
2015-06-19,28.35420418,39.97286987,-11.618665689999997,0.709336214092551,0.20922954094538568
2015-06-22,28.58040428,40.08560562,-11.505201340000003,0.7129842205936465,0.35200517003268683
2015-06-23,28.45051193,39.8081131,-11.357601169999999,0.7146912956796236,0.5575692988762673
2015-06-24,28.69239616,39.57402039,-10.88162423,0.7250311157986443,1.330807200920552
2015-06-25,28.55577087,39.58268738,-11.026916510000003,0.7214207210303869,1.0312691528127673
2015-06-26,28.38779831,39.24452591,-10.8567276,0.723356892502718,1.427955235520129
2015-06-29,27.89059258,38.47280884,-10.58221626,0.724942977155395,2.096082536572422
2015-06-30,28.09216118,38.28204727,-10.189886089999998,0.7338207641265473,2.716859204075467
2015-07-01,28.35420418,38.54218292,-10.187978740000002,0.735666794972494,2.435897946261282
2015-07-02,28.318367,38.49881744,-10.180450440000005,0.73556459348742,2.2417544959641043
2015-07-06,28.21982384,38.49014282,-10.270318980000003,0.7331701514325532,1.8562280197012935
2015-07-07,28.15038872,38.41212082,-10.2617321,0.7328517176105248,1.728498426308222
2015-07-08,27.45161057,38.36009216,-10.908481590000001,0.715629421730774,0.42237464496890814
2015-07-09,26.89169884,38.60287476,-11.711175919999999,0.6966242542087816,-1.1619983706612997
2015-07-10,27.61063004,38.68090057,-11.070270529999998,0.7138052535781486,0.06751368206123852
2015-07-13,28.14367104,39.48729706,-11.343626020000002,0.7127272093918297,-0.49149580241042484
2015-07-14,28.1324749,39.55666733,-11.424192430000005,0.7111942637964389,-0.6873322360346188
2015-07-15,28.40347099,39.67807388,-11.27460289,0.7158480292138616,-0.40617546530726395
2015-07-16,28.7819767,40.4584465,-11.6764698,0.7113959924289234,-1.21533192083232
2015-07-17,29.03058243,40.42376328,-11.393180850000004,0.718156353452701,-0.6165482855016806
2015-07-20,29.57930183,40.68388367,-11.104581840000002,0.7270520698055077,-0.03095074092042993
2015-07-21,29.2836628,40.99604797,-11.712385170000001,0.7143045305593635,-1.1997125435022549
2015-07-22,28.04512787,39.48729706,-11.442169190000001,0.710231643036648,-0.6287562333967034
2015-07-23,28.03168869,39.98153687,-11.94984818,0.7011158370711226,-1.5589023531422586
2015-07-24,27.88387299,39.83413315,-11.95026016,0.69999949252065,-1.478543867362254
2015-07-27,27.49640656,39.32255554,-11.826148980000003,0.6992527871702002,-1.1923976831589507
2015-07-28,27.63302612,39.31388474,-11.680858619999999,0.702882106480938,-0.8768342914111195
2015-07-29,27.54567719,40.13761902,-12.591941830000003,0.686280797480149,-2.205715331457518
2015-07-30,27.4068222,40.64921188,-13.242389680000002,0.6742276401546804,-2.717088255083801
2015-07-31,27.16717339,40.49312592,-13.325952529999999,0.6709082782019018,-2.47365207660947
2015-08-03,26.52663231,40.58851624,-14.061883929999997,0.6535501853072913,-2.8007243761559875
2015-08-04,25.6755619,41.22148132,-15.54591942,0.62286849181091,-3.308978098768752
2015-08-05,25.84576416,41.25617599,-15.410411830000001,0.626470183912942,-2.665908269480109
2015-08-06,25.90201759,40.42376328,-14.521745690000003,0.6407621529590551,-1.831372200039063
2015-08-07,25.98975945,40.52782059,-14.538061139999996,0.6412819409394253,-1.6806238739034134
2015-08-10,26.93467712,41.03939438,-14.104717259999997,0.6563127338235346,-1.3008186186719668
2015-08-11,25.53305054,40.24167252,-14.70862198,0.6344927767927674,-1.5500874473573742
2015-08-12,25.92676926,40.52782059,-14.601051329999997,0.6397276952611974,-1.3828889735449603
2015-08-13,25.90651321,40.51914215,-14.61262894,0.6393647998295542,-1.3005354313811541
2015-08-14,26.08874893,40.7532692,-14.664520269999997,0.6401633400738315,-1.2506596230926335
2015-08-17,26.35873413,41.03073502,-14.672000890000003,0.6424143783227795,-1.1809412379346869
2015-08-18,26.21024513,41.25764465,-15.047399520000003,0.6352821483715019,-1.3329877731740207
2015-08-19,25.87501907,40.68161011,-14.80659104,0.6360372413981625,-1.1074146004636194
2015-08-20,25.34406471,39.8524437,-14.50837899,0.6359475695087676,-0.8583266517010619
2015-08-21,23.79395294,37.59185791,-13.797904970000001,0.6329549605386876,-0.3587469409326089
2015-08-24,23.20000076,36.37866211,-13.178661349999999,0.6377365030591006,0.09041105024382988
2015-08-25,23.33948898,35.32256317,-11.983074190000004,0.6607529829495099,0.923781723129604
2015-08-26,24.67812538,37.27764511,-12.59951973,0.662008700044733,0.5485461257972938
2015-08-27,25.40480614,38.31629562,-12.911489479999997,0.6630287643657136,0.36575114271760956
2015-08-28,25.48805428,38.34247589,-12.854421610000003,0.6647472206312965,0.4586156853921645
2015-08-31,25.36881256,37.98463821,-12.615825650000001,0.6678703222009705,0.710488711203212
2015-09-01,24.23491478,36.50085449,-12.265939710000001,0.6639547243103459,1.0201728398588004
2015-09-02,25.27432442,37.84497452,-12.570650100000002,0.6678383257106761,0.838617732191702
2015-09-03,24.83111191,37.96717072,-13.136058809999998,0.6540153358575043,0.4105971811276639
2015-09-04,24.58363342,37.19037247,-12.606739049999998,0.6610214361211533,0.9078178640035562
2015-09-08,25.26757431,38.30757904,-13.04000473,0.6595972636019652,0.5841968603906018
2015-09-09,24.7816143,37.59185791,-12.81024361,0.6592282392461298,0.8737067324681154
2015-09-10,25.32606316,37.78389359,-12.457830429999998,0.6702872772938063,1.2049520675567806
2015-09-11,25.69503784,37.94971466,-12.254676819999997,0.6770811867811816,1.3300605356772741
2015-09-14,25.94252014,37.56567764,-11.623157499999998,0.6905910333526464,1.765196043731045
2015-09-15,26.1607399,38.38612366,-12.225383760000003,0.6815155427444376,1.152773637842265
2015-09-16,26.18999672,38.66542053,-12.475423809999999,0.6773493307716522,0.8837298425907841
2015-09-17,25.62979317,38.62177658,-12.991983410000003,0.6636098967874046,0.3642243961111895
2015-09-18,25.52404785,37.94971466,-12.42566681,0.6725754878179102,0.8466484537795134
2015-09-21,25.92001724,38.49959183,-12.57957459,0.6732543387590507,0.6469616923327618
2015-09-22,25.51280403,38.31629562,-12.803491589999997,0.6658473533825399,0.3882227646850918
2015-09-23,25.71977806,38.29011154,-12.570333479999999,0.6717080997043239,0.5693137188056162
2015-09-24,25.87277222,38.32501602,-12.452243799999998,0.6750883602109451,0.6396701438267252
2015-09-25,25.80751801,38.35120392,-12.543685910000004,0.6729258894670964,0.49137807987587745
2015-09-28,25.29681778,37.78389359,-12.487075809999997,0.6695132601870109,0.5043425596846532
2015-09-29,24.53638077,37.91479492,-13.378414149999998,0.6471452851524484,-0.6598925773511463
2015-09-30,24.81536293,38.63050842,-13.815145489999999,0.6423773319315791,-1.4486458253145928
2015-10-01,24.65337181,38.93597794,-14.282606130000001,0.6331771568185761,-2.319348677212292
2015-10-02,24.83335686,39.77388763,-14.940530769999999,0.6243633282975612,-3.119285674126457
2015-10-05,24.92334747,40.69906235,-15.775714879999999,0.6123813677982682,-3.392147672399875
2015-10-06,25.04259109,40.80380249,-15.761211400000004,0.6137317985532675,-2.7887888932731766
2015-10-07,24.92334747,40.84744263,-15.924095160000004,0.6101568633257665,-2.523975485491046
2015-10-08,24.63537788,41.4147644,-16.779386520000003,0.5948452982144696,-2.7241363635239466
2015-10-09,25.22482872,41.11800766,-15.893178940000002,0.6134740021593741,-1.8436577539234558
2015-10-12,25.10783195,41.02200699,-15.91417504,0.6120576196118482,-1.6949335756691348
2015-10-13,25.15057945,40.92598724,-15.77540779,0.6145381247008374,-1.4753729656097667
2015-10-14,24.79511452,40.74270248,-15.94758796,0.6085780522824071,-1.468239840166824
2015-10-15,25.16633034,41.03072357,-15.864393230000001,0.6133533155237993,-1.313541752571776
2015-10-16,24.98185158,41.46712875,-16.48527717,0.6024495144241209,-1.5666280427613128
2015-10-19,25.13707924,41.56313705,-16.426057810000003,0.6047926365558106,-1.4162499585160921
2015-10-20,25.59603882,41.69405746,-16.098018640000003,0.6139013657895026,-1.1422791926261777
2015-10-21,25.59379578,41.19655228,-15.602756499999998,0.6212606240941482,-0.8006944247940925
2015-10-22,25.98526192,41.92098999,-15.935728070000003,0.619862792510354,-0.9292112313537858
2015-10-23,26.79069328,46.14538193,-19.35468865,0.5805714929532928,-2.510132492290937
2015-10-26,25.9357605,47.34986115,-21.41410065,0.547747340120764,-2.9631454802078787
2015-10-27,25.77153206,46.86108017,-21.089548110000003,0.5499559968849945,-2.4437571384266943
2015-10-28,26.83343506,47.11420059,-20.280765530000004,0.5695402813583003,-1.9097645332942865
2015-10-29,27.11690903,46.5730629,-19.456153869999998,0.582244485148517,-1.4648154319018634
2015-10-30,26.88518524,45.94463348,-19.059448240000002,0.5851648648302591,-1.2274113505753708
2015-11-02,27.26314735,46.46833038,-19.205183029999997,0.586703828759341,-1.2027709870079808
2015-11-03,27.57587433,47.26258469,-19.686710359999996,0.583460987393578,-1.2998237818882892
2015-11-04,27.44763374,47.480793,-20.033159259999998,0.5780786715167121,-1.346290223648559
2015-11-05,27.32110214,47.4633255,-20.142223360000003,0.5756255351302765,-1.3112142639807307
2015-11-06,27.35273361,47.93463135,-20.581897739999995,0.570625721730934,-1.4053926696223333
2015-11-09,27.24202919,47.27131271,-20.029283519999996,0.5762909390125122,-1.1278926492120889
2015-11-10,26.3834362,46.70398331,-20.32054711,0.5649076230795698,-1.1857408437035981
2015-11-11,26.23431969,46.82618332,-20.59186363,0.5602489425781371,-1.2334045267896905
2015-11-12,26.14619827,46.53815079,-20.391952520000004,0.5618228878062389,-1.0805095884789657
2015-11-13,25.38250732,46.11919785,-20.73669053,0.5503674934363586,-1.1635129756794966
2015-11-16,25.79824448,46.9309082,-21.132663719999996,0.5497069089321396,-1.256736061921195
2015-11-17,25.68752861,46.54428482,-20.85675621,0.5518943670386383,-1.0587664063223725
2015-11-18,26.50093079,47.3175354,-20.816604609999995,0.560065746577325,-0.9746213959192063
2015-11-19,26.83758354,47.39661789,-20.55903435,0.5662341478095706,-0.7982772541685494
2015-11-20,26.95508003,47.61629105,-20.66121102,0.5660894503877996,-0.7907068398446817
2015-11-23,26.60486603,47.61629105,-21.01142502,0.5587345306265722,-0.9008958699660502
2015-11-24,26.86018181,47.66901398,-20.808832170000002,0.5634725698599399,-0.7498032376864309
2015-11-25,26.66812897,47.17694855,-20.508819579999997,0.5652788022467384,-0.5450371543678302
2015-11-27,26.61841774,47.38783264,-20.769414899999997,0.5617141839386728,-0.6395764568080932
2015-11-30,26.72914314,47.75687408,-21.02773094,0.5596920580527242,-0.7414138250600222
2015-12-01,26.51222229,48.52133942,-22.009117129999996,0.5464033476180572,-1.2965717364584988
2015-12-02,26.27272415,48.5125618,-22.239837650000002,0.5415653837930282,-1.438717879153331
2015-12-03,26.02870941,47.62508011,-21.596370699999998,0.5465336614632731,-1.0473817925182891
2015-12-04,26.89406967,49.12763214,-22.233562470000003,0.5474326463233447,-1.9842679745931657
2015-12-07,26.72460747,49.03977203,-22.315164560000003,0.5449578243074064,-1.9149614755768851
2015-12-08,26.71332169,49.02220154,-22.308879849999997,0.5449229298321717,-1.7844214347676612
2015-12-09,26.12360001,48.31046295,-22.18686294,0.54074414557023,-1.5380791138618648
2015-12-10,26.24787331,48.56528473,-22.317411420000003,0.5404657556508883,-1.54534795517371
2015-12-11,25.57230186,47.50206757,-21.92976571,0.5383408168984675,-1.0698864140675202
2015-12-14,25.41414833,48.45105362,-23.036905290000004,0.524532418413897,-2.1032833397368638
2015-12-15,24.96451187,48.50377655,-23.53926468,0.5146921259680758,-2.3928260735640006
2015-12-16,25.15656662,49.32094574,-24.16437912,0.5100584800748794,-2.6218615639625735
2015-12-17,24.62333679,48.94311905,-24.31978226,0.5031010950659877,-2.411878565393948
2015-12-18,23.95679855,47.56356812,-23.60676957,0.5036795912694869,-1.6572825480905344
2015-12-21,24.25053024,48.17865372,-23.92812348,0.5033459502819831,-1.7526449695498876
2015-12-22,24.22793579,48.63557434,-24.407638549999998,0.49815255846735007,-1.9430378134003254
2015-12-23,24.53973961,49.04855347,-24.50881386,0.5003152564939445,-1.8416367626373864
2015-12-24,24.40868759,48.91674805,-24.508060460000003,0.4989842653696191,-1.6873739115663062
2015-12-28,24.13529968,49.16277313,-25.02747345,0.4909263278574538,-1.8754247694008879
2015-12-29,24.56911087,49.69000244,-25.12089157,0.49444776944148605,-1.7703401278974873
2015-12-30,24.24827385,49.47911072,-25.23083687,0.4900709308867708,-1.684590297149067
2015-12-31,23.78282547,48.74981308,-24.966987610000004,0.4878547007138596,-1.4086033488689809
2016-01-04,23.80316544,48.15228653,-24.349121089999997,0.49433094781844,-0.9561377039463137
2016-01-05,23.20667076,48.37196732,-25.16529656,0.47975453647519745,-1.3807609179812583
2016-01-06,22.75252151,47.49328613,-24.74076462,0.4790681665556083,-1.0460696090244443
2016-01-07,21.79226494,45.84134293,-24.049077990000004,0.4753845229463917,-0.5472126567278647
2016-01-08,21.90749168,45.98192978,-24.074438100000002,0.47643697828290665,-0.5136833538252595
2016-01-11,22.2622261,45.95556641,-23.693340310000004,0.4844293703483917,-0.18648880592777992
2016-01-12,22.58532524,46.37734222,-23.792016980000003,0.48699050352782375,-0.1998422149815508
2016-01-13,22.00465202,45.37561798,-23.37096596,0.48494440405635664,0.2237038547269675
2016-01-14,22.48590469,46.66731262,-24.181407929999995,0.48183414530630847,-0.44205987805843333
2016-01-15,21.94589996,44.80449295,-22.85859299,0.4898147153342576,0.8006000041712612
2016-01-19,21.83971596,44.42664337,-22.58692741,0.49159050298064416,1.1416126252224807
2016-01-20,21.86909294,44.6287384,-22.75964546,0.4900226563428914,1.011940072580581
2016-01-21,21.75837135,44.35634232,-22.597970970000002,0.49053574329976446,1.1992175366030071
2016-01-22,22.91520691,45.94678497,-23.031578060000005,0.4987336311988316,0.8065019301555127
2016-01-25,22.46783447,45.50743484,-23.039600370000002,0.49371788475871825,0.8619737209530589
2016-01-26,22.59210205,45.84134293,-23.249240880000002,0.4928324653249856,0.6961029185827906
2016-01-27,21.10765648,45.00657654,-23.89892006,0.46899049211708826,0.03489046170550785
2016-01-28,21.25903702,45.7446785,-24.485641479999998,0.4647324610664823,-0.6479296665936092
2016-01-29,21.9933548,48.40711594,-26.41376114,0.45434135814371757,-2.6033773342064426
2016-02-01,21.78774452,48.07320786,-26.285463339999996,0.45322010928521383,-2.172821688992996
2016-02-02,21.34715271,46.57064438,-25.223491669999998,0.4583821631458388,-1.045571873970333
2016-02-03,21.76966858,45.83255005,-24.06288147,0.4749827045680606,0.1240237246225405
2016-02-04,21.94458961,45.69195938,-23.74736977,0.4802724572937761,0.43242820652975794
2016-02-05,21.35848999,44.07516479,-22.716674800000003,0.484592402360023,1.3584264609151755
2016-02-08,21.58339119,43.41614151,-21.832750320000002,0.49712826703010254,1.9764495249047662
2016-02-09,21.57884598,43.30191422,-21.72306824,0.49833468955590204,1.8693217135827374
2016-02-10,21.4152832,43.67975616,-22.264472959999996,0.4902793669807886,1.313702994755644
2016-02-11,21.28579903,43.66217804,-22.37637901,0.48751115921197413,1.1410827984360001
2016-02-12,21.35167503,44.37392044,-23.02224541,0.4811762138274569,0.5591245030314425
2016-02-16,21.95367813,45.21467209,-23.26099396,0.4855432344240186,0.31595865849018623
2016-02-17,22.28988457,46.39172363,-24.10183906,0.4804711449778052,-0.4156716103408619
2016-02-18,21.86735344,46.18817902,-24.32082558,0.4734404755496247,-0.6450802034969405
2016-02-19,21.81737328,45.86071396,-24.043340679999996,0.4757312173340618,-0.42660673301477714
2016-02-22,22.00819969,46.59527969,-24.587079999999997,0.47232680727364046,-0.8895110392178218
2016-02-23,21.5106926,45.29433441,-23.78364181,0.474909122304067,-0.18419672523024516
2016-02-24,21.8310051,45.45362091,-23.62261581,0.48029188132726036,-0.04272074741713983
2016-02-25,21.98093796,46.10852051,-24.12758255,0.47672182314400613,-0.48141108484868933
2016-02-26,22.01501083,45.40050888,-23.385498049999995,0.48490669759206456,0.17854774451179972
2016-02-29,21.96503448,45.02882004,-23.06378556,0.48779946844016836,0.4320976388219412
2016-03-01,22.83736992,46.5333252,-23.69595528,0.4907745109949718,-0.10656747698669512
2016-03-02,22.88733864,46.86079025,-23.97345161,0.48841128196723055,-0.31776172579100037
2016-03-03,23.05771828,46.32978439,-23.27206611,0.49768671673285114,0.3372033038269109
2016-03-04,23.4007473,46.04657745,-22.645830150000002,0.508197320971572,0.9133552726737239
2016-03-07,23.14177132,45.16156387,-22.019792550000002,0.512421832570166,1.4116492167965746
2016-03-08,22.95095062,45.71027756,-22.75932694,0.5020960677798169,0.7421333050460738
2016-03-09,22.97139549,46.7634201,-23.79202461,0.4912257367163785,-0.15495187696020973
2016-03-10,22.98275757,46.06427002,-23.08151245,0.498928075057337,0.4486919033591878
2016-03-11,23.23036766,46.96697235,-23.73660469,0.49461071254255545,-0.1533943411944683
2016-03-14,23.28943443,47.0554657,-23.76603127,0.4949357972245082,-0.2941845144738636
2016-03-15,23.75740623,47.42717743,-23.6697712,0.5009238904226311,-0.33763965472584345
2016-03-16,24.07316017,48.09977722,-24.02661705,0.5004838184570702,-0.8843634193019745
2016-03-17,24.03455162,48.37413025,-24.339578630000002,0.49684720936145405,-1.2637076180992879
2016-03-18,24.06181145,47.33866501,-23.27685356,0.5082908748042871,0.08550806892320602
2016-03-21,24.0595417,47.66613007,-23.60658837,0.5047513121931109,-0.30584402351439416
2016-03-22,24.24354553,47.85196686,-23.60842133,0.5066363437249943,-0.24933595062553032
2016-03-23,24.10951614,47.76347733,-23.65396119,0.5047688628997063,-0.24996235636505376
2016-03-24,24.00501633,47.97586823,-23.970851900000003,0.5003560584858643,-0.705563585429528
2016-03-28,23.89597702,47.3829155,-23.486938480000003,0.5043163082693803,0.1877436954471409
2016-03-29,24.46163368,48.41838074,-23.956747060000005,0.5052137908402097,-0.6186486972892805
2016-03-30,24.88870811,48.71928406,-23.83057595,0.5108594797770105,-0.35302584720745867
2016-03-31,24.75921822,48.87857819,-24.119359969999998,0.5065453852556099,-0.886560273419538
2016-04-01,24.98638916,49.17946625,-24.193077089999996,0.5080654806821944,-1.0407802735500096
2016-04-04,25.24310112,49.05557632,-23.8124752,0.5145816849716301,-0.34629594176790085
2016-04-05,24.94549942,48.28562546,-23.340126039999998,0.5166237194269121,0.493584733312626
2016-04-06,25.20675087,48.7812233,-23.57447243,0.5167306017518425,0.011637447074133968
2016-04-07,24.6570015,48.19711685,-23.54011535,0.511586648984378,0.07494126312539802
2016-04-08,24.6842556,48.16171265,-23.477457049999998,0.5125286091751972,0.16047197645516342
2016-04-11,24.76603317,48.0643692,-23.29833603,0.5152680370556075,0.5197440177394853
2016-04-12,25.08861542,48.36527634,-23.27666092,0.5187319771240658,0.5854306855554247
2016-04-13,25.45209312,48.9847908,-23.53269768,0.5195917488740199,0.045330154981433786
2016-04-14,25.46572495,48.99362946,-23.527904510000003,0.5197762490895076,0.024857822210344136
2016-04-15,24.95458794,49.25027847,-24.295690529999998,0.5066892759845141,-1.4628755704496714
2016-04-18,24.41619492,49.96713638,-25.55094146,0.4886450713187738,-3.2300371763287914
2016-04-19,24.28671074,49.90517044,-25.6184597,0.4866572045716071,-3.042954727575996
2016-04-20,24.3366909,49.19717407,-24.860483170000002,0.49467660206199315,-1.6697523839006543
2016-04-21,24.07316017,49.36532974,-25.29216957,0.487653182846946,-2.1155331502117902
2016-04-22,24.00728989,45.82531357,-21.81802368,0.5238870837910995,2.760274243390403
2016-04-25,23.87098312,46.11737061,-22.24638749,0.5176137061644157,1.9664813760120559
2016-04-26,23.70515823,45.52441406,-21.81925583,0.520713088119206,2.2007337141195142
2016-04-27,22.221735,45.08192825,-22.86019325,0.4929189114709174,0.9695005401800981
2016-04-28,21.54249382,44.16152573,-22.61903191,0.48781135759912525,1.1602249269924763
2016-04-29,21.29488564,44.13496017,-22.84007453,0.4824947288493271,0.8604123787526053
2016-05-02,21.27216339,44.7898674,-23.51770401,0.4749324931022234,0.131501624944332
